site,dist,site_name,start,end,lat,lon,source,state,height,bar_ht,wmo,location,path,loc_lat,loc_lon
-------,-----,----------------------------------------,-------,-------,--------,---------,--------------,---,----------,--------,------,NA,NA,NA,NA
094161,94,CLIFTON BEACH (CLIFTON BEACH ROAD),1982,..,-42.9683,147.5081,GPS,TAS,10.0,..,..,"Sandford, TAS ",/places/tas/sandford/,-42.968,147.508
094162,94,RALPHS BAY,1982,1984,-42.9167,147.4667,.....,TAS,20.0,..,..,"Acton Park, TAS ",/places/tas/JR94/?location=Acton Park,-42.917,147.467
094163,94,BLACKMANS BAY TREATMENT PLANT,1982,..,-43.0158,147.3280,GPS,TAS,32.0,..,..,"Blackmans Bay, TAS ",/places/tas/blackmans-bay/,-43.016,147.328
094164,94,KINGSTON (75 CHANNEL HIGHWAY),1983,2002,-42.9781,147.3036,.....,TAS,46.0,..,..,"Unnamed location, TAS ",/places/tas/JR82/?location=Unnamed location,-42.978,147.304
094165,94,TRUMPETER BAY,1983,1984,-43.1667,147.4000,.....,TAS,20.0,..,..,"North Bruny, TAS ",/places/tas/JR2V/?location=North Bruny,-43.167,147.400
094166,94,BULL BAY (LAURISTON),1983,2018,-43.0903,147.3611,GPS,TAS,46.0,..,..,"North Bruny, TAS ",/places/tas/JR2W/?location=North Bruny,-43.090,147.361
094167,94,GREAT BAY (ROBEVILLE),1984,2012,-43.2147,147.3783,MAP 1:12 500,TAS,30.0,..,..,"North Bruny, TAS ",/places/tas/JR2U/?location=North Bruny,-43.215,147.378
094168,94,LINDISFARNE (GORDONS HILL),1985,1994,-42.8547,147.3642,.....,TAS,45.0,..,..,"Bellerive, TAS ",/places/tas/bellerive/,-42.855,147.364
094169,94,TARANNA (PARKS & WILDLIFE),1979,..,-43.0433,147.8667,GPS,TAS,16.0,..,..,"Taranna, TAS ",/places/tas/taranna/,-43.043,147.867
094170,94,CAMBRIDGE (THE COTTAGE),1986,2010,-42.8158,147.4344,GPS,TAS,40.0,..,..,"Cambridge, TAS ",/places/tas/JR9H/?location=Cambridge,-42.816,147.434
094171,94,CLAREMONT WEST,1986,1994,-42.7889,147.2336,.....,TAS,140.0,..,..,"Claremont, TAS ",/places/tas/claremont/,-42.789,147.234
094172,94,TEA TREE (THE POINT),1986,..,-42.6531,147.3589,GPS,TAS,345.0,..,..,"Tea Tree, TAS ",/places/tas/JR8X/?location=Tea Tree,-42.653,147.359
094173,94,GLEN LUSK,1895,1900,-42.8333,147.2000,.....,TAS,442.0,..,..,"Wellington Park, TAS ",/places/tas/JR85/?location=Wellington Park,-42.833,147.200
094174,94,HUONVILLE NORTH,1986,1992,-43.0303,147.0522,.....,TAS,10.0,..,..,"Unnamed location, TAS ",/places/tas/JPRR/?location=Unnamed location,-43.030,147.052
094175,94,LUCASTON (BAKERS CREEK ROAD),1978,..,-42.9718,147.0358,GPS,TAS,127.0,..,..,"Lucaston, TAS ",/places/tas/lucaston/,-42.972,147.036
094176,94,CRABTREE (CRABTREE ROAD),1986,2009,-42.9458,147.0617,.....,TAS,147.0,..,..,"Lucaston, TAS ",/places/tas/lucaston/,-42.946,147.062
094177,94,RICHMOND (STRATHAYR),1988,..,-42.7578,147.3817,GPS,TAS,85.0,..,99974,"Unnamed location, TAS ",/places/tas/JR8V/?location=Unnamed location,-42.758,147.382
094178,94,CYGNET (CRADOC ROAD),1990,1996,-43.1522,147.0700,.....,TAS,20.0,..,..,"Cygnet, TAS ",/places/tas/cygnet/,-43.152,147.070
094179,94,JUDBURY (HUON RIVER),1990,..,-43.0000,146.9280,GPS,TAS,20.7,..,..,"Judbury, TAS ",/places/tas/judbury/,-43.000,146.928
094180,94,HUONVILLE (HUON RIVER),1991,..,-43.0347,147.0461,.....,TAS,20.0,..,..,"Unnamed location, TAS ",/places/tas/JPRR/?location=Unnamed location,-43.035,147.046
094181,94,LEWISHAM (FORCETT HOUSE),1991,2000,-42.8108,147.6086,.....,TAS,25.0,..,..,"Sorell, TAS ",/places/tas/sorell/,-42.811,147.609
094182,94,BELOW CRAIGBOURNE DAM (COAL RIVER),1991,..,-42.5572,147.4033,.....,TAS,150.0,..,..,"Colebrook, TAS ",/places/tas/JRBC/?location=Colebrook,-42.557,147.403
094183,94,RICHMOND (COAL RIVER),1990,..,-42.7322,147.4397,.....,TAS,20.0,..,..,"Richmond, TAS ",/places/tas/richmond/,-42.732,147.440
094184,94,SALTWATER RIVER(TURNERS POINT),1992,1999,-42.9967,147.7067,.....,TAS,25.0,..,..,"Saltwater River, TAS ",/places/tas/JRD0/?location=Saltwater River,-42.997,147.707
094185,94,NIERINNA (CUTHBERTS ROAD),1992,..,-43.0337,147.2129,GPS,TAS,167.0,..,..,"Margate, TAS ",/places/tas/JR2P/?location=Margate,-43.034,147.213
094186,94,HOBART AIRPORT (TBRG),1993,1997,-42.8389,147.4992,.....,TAS,4.0,26.8,..,"Seven Mile Beach, TAS ",/places/tas/seven-mile-beach/,-42.839,147.499
094187,94,SOUTH ARM (HALF MOON BAY),1993,2004,-43.0225,147.4167,MAP 1:12 500,TAS,7.0,..,..,"Opossum Bay, TAS ",/places/tas/opossum-bay/,-43.023,147.417
094188,94,BERRIEDALE (MOORILLA ESTATE),1989,2020,-42.8119,147.2558,GPS,TAS,5.0,..,..,"Otago, TAS ",/places/tas/otago/,-42.812,147.256
094189,94,KINGSTON (SUMMERLEAS),1994,2002,-42.9617,147.2636,.....,TAS,200.0,..,..,"Kingston, TAS ",/places/tas/kingston/,-42.962,147.264
094190,94,YARLINGTON (BLACKS PINNACLE),1994,..,-42.5350,147.3133,MAP 1:25 000,TAS,595.0,..,..,"Colebrook, TAS ",/places/tas/colebrook/,-42.535,147.313
094191,97,HARTZ MOUNTAIN (KEOGHS PIMPLE),1994,..,-43.2006,146.7683,GPS,TAS,831.0,..,94977,"Southwest, TAS ",/places/tas/JPQH/?location=Southwest,-43.201,146.768
094192,94,SOUTHPORT (HUON HIGHWAY),1994,..,-43.4072,146.9583,GPS,TAS,120.0,..,..,"Southport, TAS ",/places/tas/JPR0/?location=Southport,-43.407,146.958
094193,94,HOBART RESERVE BANK,1994,..,-42.8847,147.3275,.....,TAS,45.3,45.3,..,"Hobart, TAS ",/places/tas/hobart/,-42.885,147.327
094194,94,CRADOC (BALFES HILL),1995,2003,-43.1319,147.0481,.....,TAS,95.0,..,..,"Cygnet, TAS ",/places/tas/cygnet/,-43.132,147.048
094195,94,TUNNACK FIRE STATION,1997,..,-42.4543,147.4612,GPS,TAS,461.5,462.0,94960,"Tunnack, TAS ",/places/tas/tunnack/,-42.454,147.461
094196,94,HOBART (TURNIP FIELDS),1995,..,-42.9125,147.2753,GPS,TAS,280.0,..,..,"South Hobart, TAS ",/places/tas/south-hobart/,-42.913,147.275
094197,94,GEILSTON BAY (LINDHILL AVENUE),1995,2002,-42.8425,147.3603,.....,TAS,85.0,..,..,"Bellerive, TAS ",/places/tas/bellerive/,-42.843,147.360
094198,94,CAPE BRUNY (CAPE BRUNY),1997,..,-43.4886,147.1444,GPS,TAS,59.7,60.2,95967,"South Bruny, TAS ",/places/tas/JPPY/?location=South Bruny,-43.489,147.144
094199,94,GLEN LUSK (CHARTON HILL),1995,1998,-42.8106,147.1989,.....,TAS,493.0,..,..,"Claremont, TAS ",/places/tas/claremont/,-42.811,147.199
094200,94,LOWER LONGLEY (LOMATIA VALE),1995,2011,-42.9664,147.1472,.....,TAS,395.0,..,..,"Wellington Park, TAS ",/places/tas/JPXC/?location=Wellington Park,-42.966,147.147
094201,94,MELTON MOWBRAY (NORTH STOCKMAN),1996,2021,-42.4928,147.1981,GPS,TAS,238.0,..,94971,"Kempton, TAS ",/places/tas/JRB4/?location=Kempton,-42.493,147.198
094202,94,CHAPPYS HUT,1996,1997,-43.1617,147.1353,.....,TAS,50.0,..,..,"Nicholls Rivulet, TAS ",/places/tas/nicholls-rivulet/,-43.162,147.135
094203,94,NUBEENA (WHITE BEACH ROAD),1993,2008,-43.1261,147.7344,MAP 1:100 000,TAS,10.0,..,..,"White Beach, TAS ",/places/tas/JR6M/?location=White Beach,-43.126,147.734
094204,94,TEA TREE POINT,1997,..,-42.6539,147.3592,GPS,TAS,350.0,..,..,"Tea Tree, TAS ",/places/tas/JR8X/?location=Tea Tree,-42.654,147.359
094205,94,KETTERING (GROOMBRIDGES ROAD),1997,2010,-43.1331,147.2303,GPS,TAS,170.0,..,..,"Woodbridge, TAS ",/places/tas/woodbridge/,-43.133,147.230
094206,94,GARDNERS BAY (WOODBRIDGE HILL ROAD),1997,2006,-43.1753,147.1539,GPS,TAS,110.0,..,..,"Garden Island Creek, TAS ",/places/tas/JPRU/?location=Garden Island Creek,-43.175,147.154
094207,94,WOODSDALE (STALWORTH),1997,2019,-42.4783,147.6072,GPS,TAS,338.0,..,..,"Woodsdale, TAS ",/places/tas/woodsdale/,-42.478,147.607
094208,94,AUSTINS FERRY,1998,2000,-42.7808,147.2519,.....,TAS,8.0,..,..,"Claremont, TAS ",/places/tas/claremont/,-42.781,147.252
094209,94,SNUG (POWERS ROAD),1998,2012,-43.0831,147.2456,GPS,TAS,85.0,..,..,"Oyster Cove, TAS ",/places/tas/oyster-cove/,-43.083,147.246
094210,94,ROKEBY (GRANGE ROAD EAST),1998,2016,-42.8911,147.4350,GPS,TAS,50.0,..,..,"Acton Park, TAS ",/places/tas/JR94/?location=Acton Park,-42.891,147.435
094211,94,BELLERIVE (YORK STREET),1998,2012,-42.8731,147.3711,GPS,TAS,13.0,..,..,"Bellerive, TAS ",/places/tas/bellerive/,-42.873,147.371
094212,94,CAMPANIA (KINCORA),2000,..,-42.6867,147.4258,GPS,TAS,45.0,..,95972,"Campania, TAS ",/places/tas/campania/,-42.687,147.426
094213,94,FORTESCUE BAY,1999,..,-43.1456,147.9617,MAP 1:100 000,TAS,25.0,..,..,"Fortescue, TAS ",/places/tas/JR7J/?location=Fortescue,-43.146,147.962
094214,94,MOUNT DROMEDARY,1999,..,-42.7019,147.1294,GPS,TAS,462.0,..,..,"Broadmarsh, TAS ",/places/tas/JPXW/?location=Broadmarsh,-42.702,147.129
094215,94,FORCETT (OLD FORCETT ROAD),1999,2004,-42.8156,147.6225,MAP 1:100 000,TAS,35.0,..,..,"Forcett, TAS ",/places/tas/forcett/,-42.816,147.623
094216,94,BARNES BAY (SKYES COVE),2000,2000,-43.1511,147.3211,MAP 1:100 000,TAS,40.0,..,..,"North Bruny, TAS ",/places/tas/north-bruny/,-43.151,147.321
094217,94,ADVENTURE BAY (FUEL DEPOT),2000,2005,-43.3292,147.3208,MAP 1:100 000,TAS,40.0,..,..,"Adventure Bay, TAS ",/places/tas/adventure-bay/,-43.329,147.321
094218,94,HOBART (FRANKLIN SQUARE),1914,1947,-42.8847,147.3292,MAP 1:12 500,TAS,10.0,..,..,"Hobart, TAS ",/places/tas/hobart/,-42.885,147.329
094219,94,CYGNET (SYNOTTS ROAD),1993,..,-43.1547,147.0539,GPS,TAS,120.0,..,..,"Cygnet, TAS ",/places/tas/cygnet/,-43.155,147.054
094220,94,GROVE (RESEARCH STATION),2004,..,-42.9844,147.0756,GPS,TAS,65.0,..,95977,"Grove, TAS ",/places/tas/grove/,-42.984,147.076
094221,94,DODGES FERRY,2002,2022,-42.8514,147.6211,GPS,TAS,5.0,..,..,"Forcett, TAS ",/places/tas/JR9G/?location=Forcett,-42.851,147.621
094222,94,KINGSTON (GREENHILL DRIVE),2002,..,-42.9742,147.2950,GPS,TAS,54.0,..,..,"Kingston, TAS ",/places/tas/kingston/,-42.974,147.295
094223,94,BONNET HILL,2002,..,-42.9679,147.3297,GPS,TAS,161.0,..,..,"Unnamed location, TAS ",/places/tas/JR89/?location=Unnamed location,-42.968,147.330
094224,94,SNUG (ESPLANADE),2002,2013,-43.0678,147.2611,MAP 1:25 000,TAS,12.0,..,..,"Margate, TAS ",/places/tas/margate/,-43.068,147.261
094225,94,WATTLE GROVE,2003,2005,-43.1833,146.9869,MAP 1:25 000,TAS,27.0,..,..,"Waterloo, TAS ",/places/tas/waterloo/,-43.183,146.987
094226,94,KINGSTON (CADES DRIVE),2003,2005,-42.9714,147.2672,MAP 1:25 000,TAS,178.0,..,..,"Kingston, TAS ",/places/tas/kingston/,-42.971,147.267
094227,94,GLENORCHY (MURRAYFIELD),1898,1950,-42.8442,147.2667,MAP 1:12 500,TAS,52.0,..,..,"Glenorchy, TAS ",/places/tas/glenorchy/,-42.844,147.267
094228,94,HOBART AIRPORT (DINES PLUVIOGRAPH COMPAR,2004,2009,-42.8389,147.4992,MAP 1:250 000,TAS,4.0,..,..,"Seven Mile Beach, TAS ",/places/tas/seven-mile-beach/,-42.839,147.499
094229,94,HOBART (ELLERSLIE RD-DINES PLUVIOGRAPH C,2004,2008,-42.8906,147.3267,MAP 1:25 000,TAS,50.5,..,..,"Hobart, TAS ",/places/tas/hobart/,-42.891,147.327
094230,94,SANDFORD (GELLIBRAND DRIVE),2004,2012,-43.0181,147.4808,GPS,TAS,95.0,..,..,"Sandford, TAS ",/places/tas/JR90/?location=Sandford,-43.018,147.481
094231,94,LONGLEY (RIVER BEND ROAD),2005,..,-42.9622,147.2039,GPS,TAS,237.0,..,..,"Wellington Park, TAS ",/places/tas/JR81/?location=Wellington Park,-42.962,147.204
094232,94,COLLINSVALE,2005,..,-42.8367,147.1931,MAP 1:25 000,TAS,327.0,..,..,"Collinsvale, TAS ",/places/tas/JPXG/?location=Collinsvale,-42.837,147.193
094233,94,BRIGHTON,2005,..,-42.6919,147.2631,GPS,TAS,58.0,..,..,"Unnamed location, TAS ",/places/tas/JR8Q/?location=Unnamed location,-42.692,147.263
094234,94,ORIELTON,2005,..,-42.7214,147.5422,MAP 1:25 000,TAS,104.0,..,..,"Orielton, TAS ",/places/tas/orielton/,-42.721,147.542
094235,94,BUCKLAND (PULCHELLA),2005,2016,-42.6114,147.6706,GPS,TAS,157.0,..,..,"Buckland, TAS ",/places/tas/buckland/,-42.611,147.671
094236,94,ADVENTURE BAY (LORKINS ROAD),2005,..,-43.3596,147.3265,GPS,TAS,3.0,..,..,"Adventure Bay, TAS ",/places/tas/adventure-bay/,-43.360,147.327
094237,94,MOUNTAIN RIVER,2005,..,-42.9372,147.1378,GPS,TAS,170.0,..,..,"Wellington Park, TAS ",/places/tas/JPXC/?location=Wellington Park,-42.937,147.138
094238,94,DYSART (GOODWOOD PARK),2005,2018,-42.5767,147.2108,GPS,TAS,328.0,..,..,"Bagdad, TAS ",/places/tas/bagdad/,-42.577,147.211
094239,94,LESLIE VALE,2005,..,-42.9642,147.2433,GPS,TAS,305.0,..,..,"Wellington Park, TAS ",/places/tas/JR81/?location=Wellington Park,-42.964,147.243
094240,94,KOONYA HEIGHTS,2006,..,-43.0833,147.7922,GPS,TAS,210.0,..,..,"Koonya, TAS ",/places/tas/koonya/,-43.083,147.792
094241,94,KAOOTA  (HEAVENS ECHO),2007,2012,-43.0244,147.1597,GPS,TAS,380.0,..,..,"Sandfly, TAS ",/places/tas/sandfly/,-43.024,147.160
094242,94,BATTERY POINT JETTY,2009,..,-42.8923,147.3380,GPS,TAS,1.5,2.4,..,"Hobart, TAS ",/places/tas/hobart/,-42.892,147.338
094243,94,SOUTHPORT JETTY,2009,..,-43.4333,146.9748,GPS,TAS,1.7,..,..,"Southport, TAS ",/places/tas/southport/,-43.433,146.975
094244,94,PORT ARTHUR (STEWARTS BAY),2007,2022,-43.1358,147.8528,GPS,TAS,6.0,..,..,"Port Arthur, TAS ",/places/tas/port-arthur/,-43.136,147.853
094245,94,CATAMARAN,2008,2018,-43.5578,146.8917,MAP 1:25 000,TAS,2.0,..,..,"Recherche, TAS ",/places/tas/recherche-7109/,-43.558,146.892
094246,94,MAATSUYKER ISLAND GARDEN,2010,..,-43.6539,146.2744,GPS,TAS,157.0,..,..,"Unnamed location, TAS ",/places/tas/JPH5/?location=Unnamed location,-43.654,146.274
094247,94,TINDERBOX (TINDERBOX ROAD),2011,..,-43.0344,147.3082,Unknown,TAS,48.0,..,..,"Margate, TAS ",/places/tas/margate/,-43.034,147.308
094248,94,SORELL (ABBATOIRS),2011,..,-42.7975,147.5594,MAP 1:25 000,TAS,10.0,..,..,"Sorell, TAS ",/places/tas/sorell/,-42.797,147.559
094249,94,CRABTREE (STONEY CREEK FARM),2010,..,-42.9278,147.0444,GPS,TAS,249.0,..,..,"Lucaston, TAS ",/places/tas/lucaston/,-42.928,147.044
094250,94,HOBART AIRPORT,2017,..,-42.8333,147.5119,GPS,TAS,2.2,2.2,94619,"Seven Mile Beach, TAS ",/places/tas/seven-mile-beach/,-42.833,147.512
094251,94,SOUTH LEA,2011,..,-42.9364,147.3175,Unknown,TAS,..,..,..,"Unnamed location, TAS ",/places/tas/JR89/?location=Unnamed location,-42.936,147.317
094252,94,SOUTH HOBART (HILLBOROUGH ROAD),2008,..,-42.8994,147.2953,GPS,TAS,160.0,..,..,"South Hobart, TAS ",/places/tas/south-hobart/,-42.899,147.295
094253,94,MOUNT HOBBS (FIRE TOWER),2012,..,-42.5036,147.5911,MAP 1:25 000,TAS,818.0,..,..,"Woodsdale, TAS ",/places/tas/woodsdale/,-42.504,147.591
094254,94,DUNALLEY (STROUD POINT),2012,..,-42.9017,147.7894,GPS,TAS,12.4,12.7,94951,"Dunalley, TAS ",/places/tas/JRD6/?location=Dunalley,-42.902,147.789
094255,94,DENNES POINT,2012,..,-43.0639,147.3567,GPS,TAS,5.7,7.1,94988,"Tinderbox, TAS ",/places/tas/tinderbox/,-43.064,147.357
094256,94,HOBART (MT KOONYA),2012,..,-43.1122,147.8061,SURVEY,TAS,..,..,99099,"Koonya, TAS ",/places/tas/koonya/,-43.112,147.806
094257,94,CLIFTON BEACH (CLIFTON BEACH ROAD TBRG),2012,2021,-42.9683,147.5081,MAP 1:25 000,TAS,10.0,..,..,"Sandford, TAS ",/places/tas/sandford/,-42.968,147.508
094258,94,CLAREMONT (GILLIES ROAD),2012,..,-42.7743,147.2332,GPS,TAS,95.0,..,..,"Granton, TAS ",/places/tas/granton/,-42.774,147.233
094259,94,GREAT BAY (CHEVERTON),2012,..,-43.2075,147.3847,Unknown,TAS,15.0,..,..,"North Bruny, TAS ",/places/tas/JR2U/?location=North Bruny,-43.208,147.385
094260,94,COLEBROOK (DANIELS ROAD),2012,..,-42.5272,147.4706,GPS,TAS,385.0,..,..,"Unnamed location, TAS ",/places/tas/JRC1/?location=Unnamed location,-42.527,147.471
094261,94,FRANKLIN (SOUTH),2013,..,-43.1161,146.9909,GPS,TAS,33.0,..,..,"Franklin, TAS ",/places/tas/franklin/,-43.116,146.991
094262,94,KETTERING (DRAGONFLY FARM),2013,2014,-43.1275,147.1983,GPS,TAS,306.0,..,..,"Woodbridge, TAS ",/places/tas/woodbridge/,-43.127,147.198
094263,94,ABELS BAY (SANDREEF ROAD),2013,..,-43.2256,147.1019,GPS,TAS,30.0,..,..,"Abels Bay, TAS ",/places/tas/abels-bay/,-43.226,147.102
094264,94,HOBART AIRPORT (OFFICE),2013,2021,-42.8375,147.5014,GPS,TAS,24.0,..,..,"Seven Mile Beach, TAS ",/places/tas/seven-mile-beach/,-42.837,147.501
094265,94,ALLENS RIVULET (BLUE GUM RISE),2013,..,-42.9997,147.2014,GPS,TAS,167.0,..,..,"Margate, TAS ",/places/tas/JR80/?location=Margate,-43.000,147.201
094266,94,SALTWATER RIVER (CONVICT BEACH HOUSE),2013,..,-43.0189,147.7242,GPS,TAS,13.0,..,..,"Saltwater River, TAS ",/places/tas/JRD0/?location=Saltwater River,-43.019,147.724
094267,94,NUBEENA (LOTTAH),2013,..,-43.0894,147.7175,GPS,TAS,89.0,..,..,"Nubeena, TAS ",/places/tas/JR6N/?location=Nubeena,-43.089,147.718
094268,94,GEEVESTON (FOURFOOT ROAD),2011,..,-43.1481,146.9025,GPS,TAS,162.0,..,..,"Geeveston, TAS ",/places/tas/geeveston/,-43.148,146.903
094269,94,GLAZIERS BAY (FAT PIG FARM),2016,..,-43.1416,147.0142,GPS,TAS,55.0,..,..,"Port Huon, TAS ",/places/tas/port-huon/,-43.142,147.014
094270,94,NUBEENA (MARYS ROAD),2016,..,-43.0889,147.7275,GPS,TAS,72.0,..,..,"Nubeena, TAS ",/places/tas/JR6N/?location=Nubeena,-43.089,147.727
094271,94,RISDON VALE (LANTANA ROAD),2011,..,-42.8086,147.3464,.....,TAS,31.0,..,..,"Risdon, TAS ",/places/tas/risdon/,-42.809,147.346
094272,94,WOODSDALE (WOODSDALE ROAD),2020,..,-42.4849,147.5748,GPS,TAS,408.0,..,..,"Woodsdale, TAS ",/places/tas/woodsdale/,-42.485,147.575
094274,94,FERN TREE (WESTRINGA ROAD),2020,..,-42.9304,147.2519,GPS,TAS,401.0,..,..,"Wellington Park, TAS ",/places/tas/JR81/?location=Wellington Park,-42.930,147.252
094275,94,CLIFTON BEACH (CAPE DESLACS),2022,..,-42.9677,147.5342,.....,TAS,10.1,..,94005,"Sandford, TAS ",/places/tas/sandford/,-42.968,147.534
094280,94,GROVE (RESEARCH STATION) (AUTO EVAP),2024,..,-42.9844,147.0756,GPS,TAS,65.0,..,99354,"Grove, TAS ",/places/tas/grove/,-42.984,147.076
095000,95,GRETNA (ALLAN VALE),1941,1971,-42.6167,146.9333,.....,TAS,167.6,..,..,"Gretna, TAS ",/places/tas/JPYB/?location=Gretna,-42.617,146.933
095001,95,BOTHWELL (FRANKLIN STREET),1915,..,-42.3883,147.0061,MAP 1:12 500,TAS,352.0,..,..,"Bothwell, TAS ",/places/tas/bothwell/,-42.388,147.006
095002,95,BOTHWELL (GRANTHAM),1941,1952,-42.3667,147.0000,.....,TAS,365.8,..,..,"Unnamed location, TAS ",/places/tas/JPZJ/?location=Unnamed location,-42.367,147.000
095003,95,BUSHY PARK (BUSHY PARK ESTATES),1874,..,-42.7097,146.8983,GPS,TAS,27.0,..,94964,"Gretna, TAS ",/places/tas/JPWY/?location=Gretna,-42.710,146.898
095004,95,CLEVELAND,1910,1942,-42.4000,146.7000,.....,TAS,..,..,..,"Unnamed location, TAS ",/places/tas/JPVU/?location=Unnamed location,-42.400,146.700
095005,95,BOTHWELL (CLUNY),1913,..,-42.3164,146.9608,GPS,TAS,429.0,..,..,"Unnamed location, TAS ",/places/tas/JPZN/?location=Unnamed location,-42.316,146.961
095006,95,FITZGERALD,1949,1952,-42.8000,146.7000,.....,TAS,..,..,..,"Styx, TAS ",/places/tas/JPTU/?location=Styx,-42.800,146.700
095007,95,FITZGERALD (MAYDENA),1924,1954,-42.7500,146.6333,.....,TAS,..,..,..,"Maydena, TAS ",/places/tas/maydena/,-42.750,146.633
095008,95,HAMILTON (URALLA),1884,..,-42.5572,146.8347,GPS,TAS,104.0,..,..,"Hamilton, TAS ",/places/tas/JPY3/?location=Hamilton,-42.557,146.835
095009,95,CATARACT CREEK,1961,1990,-42.7383,146.8083,.....,TAS,135.0,..,..,"Styx, TAS ",/places/tas/JPWM/?location=Styx,-42.738,146.808
095010,95,LAKE FENTON,1938,1992,-42.6792,146.6233,.....,TAS,1040.0,..,..,"Unnamed location, TAS ",/places/tas/JPTW/?location=Unnamed location,-42.679,146.623
095011,95,MAYDENA,1952,1992,-42.7636,146.5972,.....,TAS,270.0,..,..,"Maydena, TAS ",/places/tas/maydena/,-42.764,146.597
095012,95,OUSE (MILLBROOK),1892,..,-42.4814,146.7114,GPS,TAS,92.0,..,..,"Ouse, TAS ",/places/tas/ouse/,-42.481,146.711
095013,95,NATIONAL PARK,1918,1953,-42.7000,146.7500,.....,TAS,156.7,..,..,"National Park, TAS ",/places/tas/national-park/,-42.700,146.750
095014,95,NATIONAL PARK (FORESTRY),1945,2006,-42.6919,146.7161,MAP 1:25 000,TAS,188.0,..,..,"Tyenna, TAS ",/places/tas/JPTY/?location=Tyenna,-42.692,146.716
095015,95,NEW NORFOLK,1873,1983,-42.7833,147.0833,.....,TAS,5.0,..,..,"Molesworth, TAS ",/places/tas/JPXS/?location=Molesworth,-42.783,147.083
095016,95,OSTERLEY,1910,..,-42.3367,146.7475,GPS,TAS,415.0,..,..,"Osterley, TAS ",/places/tas/JPYJ/?location=Osterley,-42.337,146.748
095017,95,SHARPES SIDING,1911,1980,-42.7167,146.7000,.....,TAS,..,..,..,"Tyenna, TAS ",/places/tas/JPTY/?location=Tyenna,-42.717,146.700
095018,95,TARRALEAH VILLAGE,1935,2012,-42.3003,146.4486,GPS,TAS,585.0,..,..,"Tarraleah, TAS ",/places/tas/tarraleah/,-42.300,146.449
095019,95,UXBRIDGE,1900,1983,-42.7667,146.8667,.....,TAS,360.0,..,..,"Uxbridge, TAS ",/places/tas/uxbridge/,-42.767,146.867
095020,95,TIM SHEA,1954,1990,-42.7050,146.4692,.....,TAS,490.0,..,..,"Florentine, TAS ",/places/tas/JPSY/?location=Florentine,-42.705,146.469
095021,95,VICTORIA VALLEY (GLENROWAN),1934,2017,-42.2564,146.7092,GPS,TAS,670.0,..,..,"Victoria Valley, TAS ",/places/tas/victoria-valley/,-42.256,146.709
095022,95,DEE,1949,1953,-42.3000,146.6500,.....,TAS,..,..,..,"Dee, TAS ",/places/tas/JPVW/?location=Dee,-42.300,146.650
095023,95,THE SETTLEMENT,1957,1990,-42.5425,146.4675,.....,TAS,413.0,..,..,"Florentine, TAS ",/places/tas/JPUC/?location=Florentine,-42.542,146.468
095024,95,BOTHWELL (CLAIRVEAUX),1962,1965,-42.4000,146.8667,.....,TAS,..,..,..,"Unnamed location, TAS ",/places/tas/JPYS/?location=Unnamed location,-42.400,146.867
095025,95,WAYATINAH (VILLAGE),1954,1969,-42.3833,146.4833,.....,TAS,..,..,..,"Wayatinah, TAS ",/places/tas/wayatinah/,-42.383,146.483
095026,95,WAYATINAH POWER STATION,1958,1994,-42.4292,146.5317,.....,TAS,20.0,..,..,"Florentine, TAS ",/places/tas/JPV5/?location=Florentine,-42.429,146.532
095027,95,LIAPOOTAH POWER STATION,1962,1994,-42.3808,146.5083,.....,TAS,238.0,..,..,"Wayatinah, TAS ",/places/tas/wayatinah/,-42.381,146.508
095028,95,MOUNT LLOYD (SAN IRISIDO),1963,1999,-42.8422,146.9461,.....,TAS,510.0,..,..,"Mount Lloyd, TAS ",/places/tas/JPWG/?location=Mount Lloyd,-42.842,146.946
095029,95,HARTFIELD,1915,1935,-42.3000,146.8000,.....,TAS,..,..,..,"Unnamed location, TAS ",/places/tas/JPYQ/?location=Unnamed location,-42.300,146.800
095030,95,DEE (DERWENT VALLEY),1924,1937,-42.3000,146.6500,.....,TAS,..,..,..,"Dee, TAS ",/places/tas/JPVW/?location=Dee,-42.300,146.650
095031,95,LACHLAN (MOSSBEDS),1932,1942,-42.8500,147.0000,.....,TAS,..,..,..,"Lachlan, TAS ",/places/tas/JPX5/?location=Lachlan,-42.850,147.000
095032,95,CLARENDON,1900,1941,-42.6500,146.9000,.....,TAS,..,..,..,"Gretna, TAS ",/places/tas/gretna/,-42.650,146.900
095033,95,ELLENDALE POST OFFICE,1900,..,-42.6189,146.7167,GPS,TAS,207.0,..,..,"Ellendale, TAS ",/places/tas/JPY0/?location=Ellendale,-42.619,146.717
095034,95,BASHAN,1904,1911,-42.3000,146.8000,.....,TAS,..,..,..,"Unnamed location, TAS ",/places/tas/JPYQ/?location=Unnamed location,-42.300,146.800
095035,95,STRICKLAND,1910,1926,-42.4000,146.7000,.....,TAS,..,..,..,"Unnamed location, TAS ",/places/tas/JPVU/?location=Unnamed location,-42.400,146.700
095036,95,PLENTY (KINVARRA RIVER),1901,1935,-42.7500,147.0000,.....,TAS,..,..,..,"Plenty, TAS ",/places/tas/JPXJ/?location=Plenty,-42.750,147.000
095037,95,LACHLAN,1964,1974,-42.8333,147.0500,.....,TAS,120.4,..,..,"Lachlan, TAS ",/places/tas/lachlan/,-42.833,147.050
