offset,price,title,odometer,body,transmission,engine
0,"$59,980*",2021 Toyota Kluger GX Auto eFour,"28,071 km",SUV,Automatic,2.5i/184kW Hybrid
0,"$53,990*",2021 Toyota Kluger GX Auto eFour,"72,631 km",SUV,Automatic,2.5i/184kW Hybrid
0,"$37,990",2019 Toyota Kluger GX Auto 2WD,"82,713 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$18,500*",2011 Toyota Kluger Grande Auto 2WD MY11,"203,500 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$66,990*",2021 Toyota Kluger GXL Auto 2WD,196 km,SUV,Automatic,6cyl 3.5L Petrol
0,"$55,990*",2022 Toyota Kluger GX Auto 2WD,"6,602 km",SUV,Automatic,4cyl 2.4L Turbo Petrol
0,"$27,000*",2015 Toyota Kluger GX Auto 2WD,"134,000 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$67,961",2021 Toyota Kluger Grande Auto 2WD,"49,762 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$52,350*",2022 Toyota Kluger GX Auto 2WD,"30,709 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$73,250*",2023 Toyota Kluger GXL Auto eFour,"2,608 km",SUV,Automatic,2.5i/184kW Hybrid
0,"$47,990*",2021 Toyota Kluger GX Auto 2WD,"26,948 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$81,477",2022 Toyota Kluger Grande Auto eFour,"13,936 km",SUV,Automatic,2.5i/184kW Hybrid
0,"$42,990*",2018 Toyota Kluger Grande Auto 2WD,"83,336 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$69,990",2022 Toyota Kluger Grande Auto 2WD,"30,834 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$69,990",2022 Toyota Kluger GXL Auto eFour,"14,518 km",SUV,Automatic,2.5i/184kW Hybrid
0,"$61,888*",2021 Toyota Kluger GX Auto eFour,"14,957 km",SUV,Automatic,2.5i/184kW Hybrid
0,"$39,999*",2019 Toyota Kluger GX Auto 2WD,"79,836 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$22,990*",2011 Toyota Kluger Grande Auto AWD MY11,"121,345 km",SUV,Automatic,6cyl 3.5L Petrol
0,"$41,800*",2019 Toyota Kluger Black Edition Auto 2WD,"93,943 km",SUV,Automatic,6cyl 3.5L Petrol
12,"$36,990",2017 Toyota Kluger GXL Auto 2WD,"93,313 km",SUV,Automatic,6cyl 3.5L Petrol
12,"$78,888*",2021 Toyota Kluger Grande Auto eFour,"11,400 km",SUV,Automatic,2.5i/184kW Hybrid
12,"$66,850*",2023 Toyota Kluger GX Auto eFour,96 km,SUV,Automatic,2.5i/184kW Hybrid
12,"$37,990",2019 Toyota Kluger GX Auto 2WD,"82,713 km",SUV,Automatic,6cyl 3.5L Petrol
12,"$43,990",2018 Toyota Kluger Grande Auto AWD,"97,309 km",SUV,Automatic,6cyl 3.5L Petrol
12,"$39,990*",2019 Toyota Kluger GX Auto 2WD,"37,463 km",SUV,Automatic,6cyl 3.5L Petrol
12,"$60,990",2021 Toyota Kluger GXL Auto AWD,"14,500 km",SUV,Automatic,6cyl 3.5L Petrol
12,"$33,900*",2018 Toyota Kluger GXL Auto AWD,"138,700 km",SUV,Automatic,6cyl 3.5L Petrol
12,"$72,990*",2022 Toyota Kluger Grande Auto eFour,"25,079 km",SUV,Automatic,2.5i/184kW Hybrid
12,"$81,888*",2023 Toyota Kluger Grande Auto eFour,"5,311 km",SUV,Automatic,2.5i/184kW Hybrid
12,"$65,990*",2021 Toyota Kluger GXL Auto AWD,"14,095 km",SUV,Automatic,6cyl 3.5L Petrol
12,"$17,990*",2013 Toyota Kluger Altitude Auto 2WD,"168,124 km",SUV,Automatic,6cyl 3.5L Petrol
24,"$30,998*",2017 Toyota Kluger GX Auto AWD,"119,075 km",SUV,Automatic,6cyl 3.5L Petrol
24,"$39,998*",2019 Toyota Kluger Black Edition Auto 2WD,"64,766 km",SUV,Automatic,6cyl 3.5L Petrol
24,"$73,888*",2022 Toyota Kluger Grande Auto eFour,"26,910 km",SUV,Automatic,2.5i/184kW Hybrid
24,"$37,999*",2017 Toyota Kluger GX Auto 2WD,"62,050 km",SUV,Automatic,6cyl 3.5L Petrol
24,"$31,990",2019 Toyota Kluger GX Auto AWD,"138,978 km",SUV,Automatic,6cyl 3.5L Petrol
24,"$35,985",2018 Toyota Kluger GXL Auto AWD,"138,859 km",SUV,Automatic,6cyl 3.5L Petrol
24,"$67,990",2021 Toyota Kluger GXL Auto eFour,"20,034 km",SUV,Automatic,2.5i/184kW Hybrid
24,"$33,486*",2016 Toyota Kluger GXL Auto 2WD,"83,025 km",SUV,Automatic,6cyl 3.5L Petrol
24,"$39,990*",2018 Toyota Kluger GX Auto 2WD,"60,341 km",SUV,Automatic,6cyl 3.5L Petrol
24,"$59,980*",2021 Toyota Kluger GX Auto eFour,"28,071 km",SUV,Automatic,2.5i/184kW Hybrid
24,"$37,588",2018 Toyota Kluger GX Auto 2WD,"61,560 km",SUV,Automatic,6cyl 3.5L Petrol
24,"$78,600*",2023 Toyota Kluger GXL Auto eFour,571 km,SUV,Automatic,2.5i/184kW Hybrid
36,"$77,000*",2022 Toyota Kluger Grande Auto eFour,"22,715 km",SUV,Automatic,2.5i/184kW Hybrid
36,"$49,999*",2018 Toyota Kluger GXL Auto AWD,"22,506 km",SUV,Automatic,6cyl 3.5L Petrol
36,"$66,990*",2021 Toyota Kluger GXL Auto 2WD,196 km,SUV,Automatic,6cyl 3.5L Petrol
36,"$84,980*",2023 Toyota Kluger Grande Auto eFour,100 km,SUV,Automatic,2.5i/184kW Hybrid
36,"$54,880*",2021 Toyota Kluger GX Auto eFour,"67,941 km",SUV,Automatic,2.5i/184kW Hybrid
36,"$32,000*",2017 Toyota Kluger GXL Auto 2WD,"147,000 km",SUV,Automatic,6cyl 3.5L Petrol
36,"$49,750*",2019 Toyota Kluger GXL Auto AWD,"38,000 km",SUV,Automatic,6cyl 3.5L Petrol
36,"$39,490",2019 Toyota Kluger GXL Auto 2WD,"110,503 km",SUV,Automatic,6cyl 3.5L Petrol
36,"$55,990*",2022 Toyota Kluger GX Auto 2WD,"6,602 km",SUV,Automatic,4cyl 2.4L Turbo Petrol
36,"$42,500*",2018 Toyota Kluger Grande Auto AWD,"92,000 km",SUV,Automatic,6cyl 3.5L Petrol
36,"$47,000*",2019 Toyota Kluger GXL Auto AWD,"52,800 km",SUV,Automatic,6cyl 3.5L Petrol
36,"$20,200*",2011 Toyota Kluger Grande Auto AWD MY11,"153,000 km",SUV,Automatic,6cyl 3.5L Petrol
48,"$44,888*",2021 Toyota Kluger GX Auto 2WD,"52,531 km",SUV,Automatic,6cyl 3.5L Petrol
48,"$28,000*",2015 Toyota Kluger GX Auto 2WD,"195,000 km",SUV,Automatic,6cyl 3.5L Petrol
48,"$12,995*",2009 Toyota Kluger KX-R Auto 2WD,"267,212 km",SUV,Automatic,6cyl 3.5L Petrol
48,"$13,000*",2012 Toyota Kluger KX-R Auto 2WD MY12,"312,995 km",SUV,Automatic,6cyl 3.5L Petrol
48,"$62,999*",2021 Toyota Kluger GXL Auto eFour,"32,726 km",SUV,Automatic,2.5i/184kW Hybrid
48,"$30,990*",2018 Toyota Kluger GX Auto 2WD,"117,317 km",SUV,Automatic,6cyl 3.5L Petrol
48,"$71,888*",2021 Toyota Kluger Grande Auto eFour,"40,165 km",SUV,Automatic,2.5i/184kW Hybrid
48,"$68,886",2021 Toyota Kluger Grande Auto 2WD,"28,092 km",SUV,Automatic,6cyl 3.5L Petrol
48,"$5,600*",2005 Toyota Kluger CVX Auto AWD,"241,710 km",SUV,Automatic,6cyl 3.3L Petrol
48,"$35,990*",2015 Toyota Kluger Grande Auto 2WD,"77,000 km",SUV,Automatic,6cyl 3.5L Petrol
48,"$26,000*",2012 Toyota Kluger Grande Auto AWD MY12,"181,000 km",SUV,Automatic,6cyl 3.5L Petrol
48,"$39,990",2019 Toyota Kluger GX Auto AWD,"81,583 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$34,990",2017 Toyota Kluger GXL Auto AWD,"102,445 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$39,888*",2017 Toyota Kluger Grande Auto 2WD,"100,222 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$37,900*",2018 Toyota Kluger Grande Auto AWD,"133,428 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$10,500*",2008 Toyota Kluger KX-S Auto 2WD,"303,762 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$41,880",2018 Toyota Kluger GXL Auto 2WD,"62,635 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$15,600*",2012 Toyota Kluger KX-R Auto 2WD MY12,"145,771 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$68,950*",2023 Toyota Kluger GX Auto eFour,19 km,SUV,Automatic,2.5i/184kW Hybrid
60,"$46,000*",2017 Toyota Kluger Grande Auto AWD,"91,327 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$62,990",2021 Toyota Kluger GXL Auto eFour,"47,402 km",SUV,Automatic,2.5i/184kW Hybrid
60,"$26,850*",2015 Toyota Kluger GX Auto AWD,"143,520 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$16,500*",2013 Toyota Kluger KX-R Auto AWD,"244,300 km",SUV,Automatic,6cyl 3.5L Petrol
60,"$21,950*",2014 Toyota Kluger GX Auto AWD,"258,748 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$66,990*",2021 Toyota Kluger Grande Auto AWD,"17,890 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$20,500*",2013 Toyota Kluger Grande Auto AWD,"184,300 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$13,490*",2009 Toyota Kluger KX-S Auto 2WD,"204,607 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$67,990*",2023 Toyota Kluger GX Auto eFour,35 km,SUV,Automatic,2.5i/184kW Hybrid
72,"$33,000*",2015 Toyota Kluger Grande Auto AWD,"127,000 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$29,480",2017 Toyota Kluger GX Auto 2WD,"111,792 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$26,399*",2014 Toyota Kluger GXL Auto AWD,"165,221 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$24,388*",2015 Toyota Kluger Grande Auto 2WD,"175,741 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$25,500*",2014 Toyota Kluger GXL Auto 2WD,"143,000 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$13,250*",2010 Toyota Kluger KX-R Auto 2WD,"285,005 km",SUV,Automatic,6cyl 3.5L Petrol
72,"$53,990*",2021 Toyota Kluger GX Auto eFour,"72,631 km",SUV,Automatic,2.5i/184kW Hybrid
72,"$37,999*",2015 Toyota Kluger GXL Auto AWD,"133,966 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$34,900*",2018 Toyota Kluger GX Auto 2WD,"93,903 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$38,888*",2017 Toyota Kluger GX Auto AWD,"91,847 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$56,500*",2021 Toyota Kluger GXL Auto 2WD,"24,000 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$65,200*",2021 Toyota Kluger Grande Auto 2WD,"57,376 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$32,000*",2015 Toyota Kluger Grande Auto AWD,"142,500 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$53,900*",2021 Toyota Kluger GX Auto eFour,"86,750 km",SUV,Automatic,2.5i/184kW Hybrid
84,"$40,500*",2019 Toyota Kluger GX Auto AWD,"64,650 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$36,500*",2015 Toyota Kluger Grande Auto 2WD,"75,500 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$39,990*",2018 Toyota Kluger GX Auto 2WD,"49,156 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$12,950*",2006 Toyota Kluger CV Auto AWD MY06,"134,995 km",SUV,Automatic,6cyl 3.3L Petrol
84,"$42,500*",2017 Toyota Kluger Grande Auto AWD,"79,610 km",SUV,Automatic,6cyl 3.5L Petrol
84,"$40,990",2016 Toyota Kluger Grande Auto 2WD,"82,011 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$44,877*",2019 Toyota Kluger Black Edition Auto AWD,"95,913 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$27,000*",2015 Toyota Kluger GXL Auto 2WD,"128,613 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$37,900*",2018 Toyota Kluger GXL Auto 2WD,"79,824 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$17,000*",2010 Toyota Kluger KX-R Auto 2WD,"191,500 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$49,705",2021 Toyota Kluger GX Auto 2WD,"38,878 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$29,500*",2017 Toyota Kluger GX Auto AWD,"113,880 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$63,777*",2022 Toyota Kluger GXL Auto 2WD,"15,344 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$28,300*",2016 Toyota Kluger GX Auto 2WD,"143,000 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$33,888",2016 Toyota Kluger GX Auto AWD,"55,123 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$58,990*",2021 Toyota Kluger Grande Auto 2WD,"16,038 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$46,999*",2017 Toyota Kluger GXL Auto AWD,"78,291 km",SUV,Automatic,6cyl 3.5L Petrol
96,"$23,950*",2013 Toyota Kluger Altitude Auto 2WD,"138,122 km",SUV,Automatic,6cyl 3.5L Petrol
108,"$74,300*",2022 Toyota Kluger GXL Auto eFour,"14,422 km",SUV,Automatic,2.5i/184kW Hybrid
108,"$37,990*",2018 Toyota Kluger Grande Auto 2WD,"113,002 km",SUV,Automatic,6cyl 3.5L Petrol
108,"$64,500*",2021 Toyota Kluger Grande Auto AWD,"24,020 km",SUV,Automatic,6cyl 3.5L Petrol
108,"$72,999*",2021 Toyota Kluger Grande Auto eFour,"31,527 km",SUV,Automatic,2.5i/184kW Hybrid
108,"$30,300*",2016 Toyota Kluger GXL Auto 2WD,"127,000 km",SUV,Automatic,6cyl 3.5L Petrol
108,"$20,800*",2010 Toyota Kluger KX-S Auto AWD,"127,000 km",SUV,Automatic,6cyl 3.5L Petrol
108,"$28,990*",2014 Toyota Kluger Grande Auto 2WD,"164,773 km",SUV,Automatic,6cyl 3.5L Petrol
108,"$44,990*",2019 Toyota Kluger GX Auto 2WD,"20,094 km",SUV,Automatic,6cyl 3.5L Petrol
108,"$32,800*",2015 Toyota Kluger GX Auto AWD,"44,000 km",SUV,Automatic,6cyl 3.5L Petrol
108,"$16,400*",2011 Toyota Kluger Grande Auto AWD MY11,"212,000 km",SUV,Automatic,6cyl 3.5L Petrol
108,"$8,400*",2006 Toyota Kluger CVX Auto AWD MY06,"171,781 km",SUV,Automatic,6cyl 3.3L Petrol
108,"$17,500*",2008 Toyota Kluger Grande Auto AWD,"145,784 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$29,500*",2018 Toyota Kluger GX Auto 2WD,"95,000 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$25,750*",2015 Toyota Kluger GXL Auto 2WD,"131,000 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$38,550*",2019 Toyota Kluger GX Auto 2WD,"71,000 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$31,000*",2015 Toyota Kluger GX Auto 2WD,"90,336 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$28,900*",2015 Toyota Kluger GX Auto 2WD,"97,000 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$49,990*",2019 Toyota Kluger Black Edition Auto AWD,"38,383 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$43,000*",2018 Toyota Kluger GXL Auto AWD,"69,631 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$28,450*",2015 Toyota Kluger GXL Auto 2WD,"120,490 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$43,000*",2019 Toyota Kluger GXL Auto 2WD,"66,665 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$38,990*",2018 Toyota Kluger GXL Auto AWD,"83,000 km",SUV,Automatic,6cyl 3.5L Petrol
120,"$60,990*",2021 Toyota Kluger GXL Auto eFour,"40,043 km",SUV,Automatic,2.5i/184kW Hybrid
120,"$16,800*",2012 Toyota Kluger KX-S Auto AWD MY12,"227,000 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$42,000*",2017 Toyota Kluger GXL Auto 2WD,"118,000 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$35,500*",2019 Toyota Kluger GXL Auto 2WD,"156,000 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$38,850*",2016 Toyota Kluger Grande Auto AWD,"96,696 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$39,900*",2018 Toyota Kluger GXL Auto 2WD,"115,488 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$9,000*",2010 Toyota Kluger KX-R Auto 2WD,"317,000 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$18,500*",2011 Toyota Kluger Grande Auto 2WD MY11,"203,500 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$22,500*",2013 Toyota Kluger KX-R Auto AWD,"110,000 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$39,800*",2018 Toyota Kluger GXL Auto 2WD,"43,000 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$38,700*",2017 Toyota Kluger GXL Auto AWD,"76,086 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$62,400*",2021 Toyota Kluger GX Auto eFour,"19,134 km",SUV,Automatic,2.5i/184kW Hybrid
132,"$27,000*",2015 Toyota Kluger GX Auto 2WD,"134,000 km",SUV,Automatic,6cyl 3.5L Petrol
132,"$57,490*",2021 Toyota Kluger GX Auto eFour,"32,500 km",SUV,Automatic,2.5i/184kW Hybrid
144,"$32,000*",2014 Toyota Kluger GXL Auto AWD,"79,352 km",SUV,Automatic,6cyl 3.5L Petrol
144,"$79,000*",2022 Toyota Kluger Grande Auto eFour,"21,000 km",SUV,Automatic,2.5i/184kW Hybrid
144,"$40,990",2019 Toyota Kluger GXL Auto AWD,"97,006 km",SUV,Automatic,6cyl 3.5L Petrol
144,"$36,990",2017 Toyota Kluger GX Auto 2WD,"96,653 km",SUV,Automatic,6cyl 3.5L Petrol
144,"$27,888",2017 Toyota Kluger GX Auto AWD,"196,245 km",SUV,Automatic,6cyl 3.5L Petrol
144,"$47,988*",2018 Toyota Kluger Grande Auto 2WD,"65,857 km",SUV,Automatic,6cyl 3.5L Petrol
144,"$80,999*",2023 Toyota Kluger Grande Auto eFour,"10,549 km",SUV,Automatic,2.5i/184kW Hybrid
144,"$69,990*",2022 Toyota Kluger GX Auto eFour,20 km,SUV,Automatic,2.5i/184kW Hybrid
144,"$39,990*",2019 Toyota Kluger GX Auto AWD,"90,740 km",SUV,Automatic,6cyl 3.5L Petrol
144,"$38,985",2019 Toyota Kluger Black Edition Auto 2WD,"150,881 km",SUV,Automatic,6cyl 3.5L Petrol
144,"$42,490*",2019 Toyota Kluger GX Auto 2WD,"23,982 km",SUV,Automatic,6cyl 3.5L Petrol
144,"$32,390*",2017 Toyota Kluger GX Auto AWD,"108,102 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$32,986*",2015 Toyota Kluger GXL Auto AWD,"96,689 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$41,990*",2018 Toyota Kluger GXL Auto AWD,"96,448 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$40,800",2014 Toyota Kluger Grande Auto AWD,"34,208 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$34,999*",2017 Toyota Kluger GXL Auto 2WD,"100,589 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$44,990*",2018 Toyota Kluger GXL Auto 2WD,"68,700 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$40,990",2019 Toyota Kluger GX Auto 2WD,"68,544 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$22,990",2013 Toyota Kluger KX-R Auto 2WD,"93,151 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$38,990*",2018 Toyota Kluger GX Auto 2WD,"64,223 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$38,970",2019 Toyota Kluger GX Auto 2WD,"62,333 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$39,990",2019 Toyota Kluger GX Auto 2WD,"83,836 km",SUV,Automatic,6cyl 3.5L Petrol
156,"$49,880*",2021 Toyota Kluger GX Auto 2WD,"32,945 km",SUV,Automatic,6cyl 3.5L Petrol
168,"$62,990",2022 Toyota Kluger GX Auto eFour,"14,820 km",SUV,Automatic,2.5i/184kW Hybrid
168,"$42,990",2019 Toyota Kluger GXL Auto AWD,"77,869 km",SUV,Automatic,6cyl 3.5L Petrol
168,"$33,990",2017 Toyota Kluger GX Auto 2WD,"107,728 km",SUV,Automatic,6cyl 3.5L Petrol
168,"$31,888*",2018 Toyota Kluger GX Auto 2WD,"148,481 km",SUV,Automatic,6cyl 3.5L Petrol
168,"$66,850*",2023 Toyota Kluger GX Auto eFour,39 km,SUV,Automatic,2.5i/184kW Hybrid
168,"$51,999*",2019 Toyota Kluger Grande Auto AWD,"37,888 km",SUV,Automatic,6cyl 3.5L Petrol
168,"$35,888*",2018 Toyota Kluger GXL Auto 2WD,"120,772 km",SUV,Automatic,6cyl 3.5L Petrol
168,"$34,990*",2018 Toyota Kluger GX Auto AWD,"93,827 km",SUV,Automatic,6cyl 3.5L Petrol
168,"$34,990*",2018 Toyota Kluger GX Auto 2WD,"91,497 km",SUV,Automatic,6cyl 3.5L Petrol
168,"$42,995*",2018 Toyota Kluger GX Auto 2WD,"60,512 km",SUV,Automatic,6cyl 3.5L Petrol
168,"$66,555*",2022 Toyota Kluger GX Auto eFour,"7,501 km",SUV,Automatic,2.5i/184kW Hybrid
168,"$64,989*",2021 Toyota Kluger GXL Auto eFour,"49,916 km",SUV,Automatic,2.5i/184kW Hybrid
180,"$64,989*",2021 Toyota Kluger GXL Auto eFour,"49,916 km",SUV,Automatic,2.5i/184kW Hybrid
180,"$34,990",2019 Toyota Kluger GX Auto AWD,"89,740 km",SUV,Automatic,6cyl 3.5L Petrol
180,"$33,990*",2014 Toyota Kluger GXL Auto 2WD,"66,579 km",SUV,Automatic,6cyl 3.5L Petrol
180,"$29,999",2018 Toyota Kluger GX Auto 2WD,"123,192 km",SUV,Automatic,6cyl 3.5L Petrol
180,"$36,970",2018 Toyota Kluger GXL Auto AWD,"105,413 km",SUV,Automatic,6cyl 3.5L Petrol
180,"$59,990*",2021 Toyota Kluger GX Auto eFour,"49,703 km",SUV,Automatic,2.5i/184kW Hybrid
180,"$40,990",2018 Toyota Kluger GXL Auto AWD,"96,026 km",SUV,Automatic,6cyl 3.5L Petrol
180,"$38,769",2019 Toyota Kluger GX Auto AWD,"86,076 km",SUV,Automatic,6cyl 3.5L Petrol
180,"$40,999",2019 Toyota Kluger GX Auto AWD,"61,382 km",SUV,Automatic,6cyl 3.5L Petrol
180,"$29,990*",2016 Toyota Kluger GX Auto 2WD,"156,406 km",SUV,Automatic,6cyl 3.5L Petrol
180,"$36,888*",2017 Toyota Kluger GXL Auto 2WD,"100,084 km",SUV,Automatic,6cyl 3.5L Petrol
180,"$20,990*",2013 Toyota Kluger KX-R Auto AWD,"191,050 km",SUV,Automatic,6cyl 3.5L Petrol
192,"$47,988*",2019 Toyota Kluger Black Edition Auto 2WD,"72,467 km",SUV,Automatic,6cyl 3.5L Petrol
192,"$41,989*",2019 Toyota Kluger GX Auto AWD,"68,752 km",SUV,Automatic,6cyl 3.5L Petrol
192,"$29,995",2015 Toyota Kluger GXL Auto 2WD,"113,263 km",SUV,Automatic,6cyl 3.5L Petrol
192,"$77,970",2022 Toyota Kluger GXL Auto eFour,"2,051 km",SUV,Automatic,2.5i/184kW Hybrid
192,"$68,950",2022 Toyota Kluger GXL Auto eFour,"29,793 km",SUV,Automatic,2.5i/184kW Hybrid
192,"$79,990",2022 Toyota Kluger Grande Auto eFour,"10,095 km",SUV,Automatic,2.5i/184kW Hybrid
192,"$66,490*",2023 Toyota Kluger GX Auto eFour,50 km,SUV,Automatic,2.5i/184kW Hybrid
192,"$52,990",2019 Toyota Kluger Grande Auto AWD,"44,204 km",SUV,Automatic,6cyl 3.5L Petrol
192,"$36,888*",2019 Toyota Kluger GX Auto AWD,"100,592 km",SUV,Automatic,6cyl 3.5L Petrol
192,"$36,990",2019 Toyota Kluger GX Auto AWD,"101,681 km",SUV,Automatic,6cyl 3.5L Petrol
192,"$27,999*",2014 Toyota Kluger GXL Auto 2WD,"122,940 km",SUV,Automatic,6cyl 3.5L Petrol
192,"$44,999",2019 Toyota Kluger Black Edition Auto 2WD,"75,328 km",SUV,Automatic,6cyl 3.5L Petrol
204,"$75,970",2022 Toyota Kluger GXL Auto eFour,"9,279 km",SUV,Automatic,2.5i/184kW Hybrid
204,"$59,970",2022 Toyota Kluger GX Auto AWD,"7,496 km",SUV,Automatic,6cyl 3.5L Petrol
204,"$46,807*",2019 Toyota Kluger Black Edition Auto AWD,"117,219 km",SUV,Automatic,6cyl 3.5L Petrol
204,"$39,990*",2017 Toyota Kluger GXL Auto AWD,"79,991 km",SUV,Automatic,6cyl 3.5L Petrol
204,"$65,990*",2021 Toyota Kluger GXL Auto eFour,"53,257 km",SUV,Automatic,2.5i/184kW Hybrid
204,"$32,888",2016 Toyota Kluger GXL Auto 2WD,"110,597 km",SUV,Automatic,6cyl 3.5L Petrol
204,"$65,888*",2022 Toyota Kluger GXL Auto eFour,"20,039 km",SUV,Automatic,2.5i/184kW Hybrid
204,"$18,995*",2009 Toyota Kluger Grande Auto AWD,"185,799 km",SUV,Automatic,6cyl 3.5L Petrol
204,"$65,990",2022 Toyota Kluger GXL Auto AWD,"22,430 km",SUV,Automatic,6cyl 3.5L Petrol
204,"$37,990*",2019 Toyota Kluger GX Auto AWD,"109,000 km",SUV,Automatic,6cyl 3.5L Petrol
204,"$34,990*",2017 Toyota Kluger GX Auto 2WD,"118,104 km",SUV,Automatic,6cyl 3.5L Petrol
204,"$21,738*",2014 Toyota Kluger GX Auto 2WD,"178,465 km",SUV,Automatic,6cyl 3.5L Petrol
216,"$35,880",2019 Toyota Kluger GX Auto AWD,"89,995 km",SUV,Automatic,6cyl 3.5L Petrol
216,"$80,490*",2022 Toyota Kluger Grande Auto eFour,"5,556 km",SUV,Automatic,2.5i/184kW Hybrid
216,"$56,950",2022 Toyota Kluger GX Auto AWD,"5,400 km",SUV,Automatic,6cyl 3.5L Petrol
216,"$54,990",2021 Toyota Kluger GX Auto eFour,"77,452 km",SUV,Automatic,2.5i/184kW Hybrid
216,"$49,888*",2019 Toyota Kluger GXL Auto AWD,"57,100 km",SUV,Automatic,6cyl 3.5L Petrol
216,"$39,990*",2018 Toyota Kluger GXL Auto 2WD,"79,109 km",SUV,Automatic,6cyl 3.5L Petrol
216,"$69,990*",2022 Toyota Kluger GX Auto eFour,20 km,SUV,Automatic,2.5i/184kW Hybrid
216,"$63,999*",2021 Toyota Kluger GXL Auto eFour,"32,451 km",SUV,Automatic,2.5i/184kW Hybrid
216,"$49,490",2017 Toyota Kluger Grande Auto AWD,"45,380 km",SUV,Automatic,6cyl 3.5L Petrol
216,"$39,990*",2019 Toyota Kluger GX Auto 2WD,"75,135 km",SUV,Automatic,6cyl 3.5L Petrol
216,"$35,790*",2019 Toyota Kluger GX Auto 2WD,"76,941 km",SUV,Automatic,6cyl 3.5L Petrol
