site,dist,site_name,start,end,lat,lon,source,state,height,bar_ht,wmo,location,path,loc_lat,loc_lon,reqs,resps,request_time,current_temp,current_temp_time,station_id,approx_distance
071075,71,PERISHER VALLEY AWS,2010,..,-36.4069,148.4055,GPS,NSW,1738.0,..,94915,"Perisher Valley, NSW ",/places/nsw/perisher-valley/,-36.407,148.405,,,2025-03-24T20:08:14Z,8.6,6:50am,94915,1.2
072023,72,HUME RESERVOIR,1922,..,-36.1039,147.0329,GPS,NSW,184.0,..,94901,"Lake Hume Village, VIC ",/places/nsw/lake-hume-village/,-36.104,147.033,,,2025-03-24T20:08:14Z,17.7,6:50am,95896,9.1
072043,72,TUMBARUMBA POST OFFICE,1885,..,-35.7780,148.0122,GPS,NSW,645.0,..,94918,"Tumbarumba, NSW ",/places/nsw/tumbarumba/,-35.778,148.012,,,2025-03-24T20:08:14Z,12.8,6:20am,99598,6.1
072150,72,WAGGA WAGGA AMO,1941,..,-35.1583,147.4575,.....,NSW,212.0,213.0,94910,"Wagga Wagga, NSW ",/places/nsw/wagga-wagga/,-35.158,147.458,,,2025-03-24T20:08:14Z,21.2,6:50am,94910,NA
072160,72,ALBURY AIRPORT AWS,1993,..,-36.0690,146.9509,GPS,NSW,163.5,164.5,95896,"Albury, NSW ",/places/nsw/albury/,-36.069,146.951,,,2025-03-24T20:08:14Z,17.7,6:50am,95896,3.1
072161,72,CABRAMURRA SMHEA AWS,1996,..,-35.9371,148.3779,GPS,NSW,1482.4,..,95916,"Cabramurra, NSW ",/places/nsw/cabramurra/,-35.937,148.378,,,2025-03-24T20:08:14Z,12.3,6:50am,95916,2.4
072162,72,KHANCOBAN AWS,1996,..,-36.2304,148.1405,GPS,NSW,339.3,340.0,94919,"Khancoban, NSW ",/places/nsw/M7EZ/?location=Khancoban,-36.230,148.141,,,2025-03-24T20:08:14Z,14.8,6:50am,94919,NA
072174,72,WAGGA WAGGA AMO (AUTO EVAP),2024,..,-35.1583,147.4575,.....,NSW,212.0,213.0,99352,"Wagga Wagga, NSW ",/places/nsw/wagga-wagga/,-35.158,147.458,,,2025-03-24T20:08:14Z,21.2,6:50am,94910,NA
073007,73,BURRINJUCK DAM,1908,..,-34.9997,148.5984,GPS,NSW,390.0,..,94909,"Burrinjuck, NSW ",/places/nsw/burrinjuck/,-35.000,148.598,,,2025-03-24T20:08:14Z,15.9,6:20am,99763,NA
073014,73,GRENFELL (MANGANESE RD),1885,..,-33.8934,148.1523,GPS,NSW,390.0,..,94725,"Grenfell, NSW ",/places/nsw/grenfell/,-33.893,148.152,,,2025-03-24T20:08:14Z,18.2,6:50am,94712,39.4
073032,73,QUANDIALLA POST OFFICE,1925,..,-34.0112,147.7937,GPS,NSW,250.0,..,94704,"Quandialla, NSW ",/places/nsw/MM4S/?location=Quandialla,-34.011,147.794,,,2025-03-24T20:08:14Z,18.2,6:50am,94712,48.2
073054,73,WYALONG POST OFFICE,1895,..,-33.9262,147.2418,GPS,NSW,245.0,..,94709,"Wyalong, NSW ",/places/nsw/wyalong/,-33.926,147.242,,,2025-03-24T20:08:14Z,19.4,6:40am,95709,2.8
073138,73,YOUNG AIRPORT,1988,..,-34.2493,148.2475,GPS,NSW,379.6,380.6,94712,"Young, NSW ",/places/nsw/young/,-34.249,148.248,,,2025-03-24T20:08:14Z,18.2,6:50am,94712,NA
073142,73,COOTAMUNDRA AIRPORT,1995,..,-34.6299,148.0365,GPS,NSW,335.0,..,94714,"Cootamundra, NSW ",/places/nsw/cootamundra/,-34.630,148.036,,,2025-03-24T20:08:14Z,18.2,6:50am,94712,47.8
073151,73,TEMORA AIRPORT,2005,..,-34.4277,147.5117,GPS,NSW,280.5,281.0,95722,"Temora, NSW ",/places/nsw/temora/,-34.428,147.512,,,2025-03-24T20:08:14Z,19.9,8:20am,95722,2.6
074034,74,COROWA AIRPORT,1890,..,-35.9887,146.3574,GPS,NSW,143.0,..,95895,"Corowa, NSW ",/places/nsw/corowa/,-35.989,146.357,,,2025-03-24T20:08:14Z,14.6,6:50am,95837,NA
074037,74,YANCO AGRICULTURAL INSTITUTE,1957,..,-34.6222,146.4327,.....,NSW,164.0,164.7,95705,"Merungle Hill, NSW ",/places/nsw/merungle-hill/,-34.622,146.433,,,2025-03-24T20:08:14Z,22.3,6:50am,95705,2.8
074128,74,DENILIQUIN (VISITOR INFORMATION CENTRE),1858,..,-35.5283,144.9651,GPS,NSW,96.0,..,94563,"Deniliquin, NSW ",/places/nsw/deniliquin/,-35.528,144.965,,,2025-03-24T20:08:14Z,14.8,6:50am,95869,1.3
074148,74,NARRANDERA AIRPORT AWS,1967,..,-34.7050,146.5140,GPS,NSW,145.0,145.5,95706,"Narrandera, NSW ",/places/nsw/MHTN/?location=Narrandera,-34.705,146.514,,,2025-03-24T20:08:14Z,22.3,6:50am,95705,NA
074258,74,DENILIQUIN AIRPORT AWS,1997,..,-35.5575,144.9458,GPS,NSW,94.0,94.7,95869,"Deniliquin, NSW ",/places/nsw/deniliquin/,-35.557,144.946,,,2025-03-24T20:08:14Z,14.8,6:50am,95869,1.3
074272,74,KAPOOKA (DEFENCE),2017,..,-35.1327,147.2512,GPS,NSW,187.0,..,94944,"Yarragundry, NSW ",/places/nsw/MK2J/?location=Yarragundry,-35.133,147.251,,,2025-03-24T20:08:14Z,21.2,6:50am,94944,3.2
075019,75,HAY AIRPORT AWS,2007,..,-34.5412,144.8315,.....,NSW,92.0,92.5,94702,"Hay South, NSW ",/places/nsw/KUY1/?location=Hay South,-34.541,144.832,,,2025-03-24T20:08:14Z,16.7,6:50am,94702,1.2
075032,75,HILLSTON AIRPORT,1881,..,-33.4915,145.5248,GPS,NSW,122.0,120.2,94700,"Hillston, NSW ",/places/nsw/hillston/,-33.492,145.525,,,2025-03-24T20:08:14Z,19.5,6:50am,95682,80.9
075039,75,LAKE CARGELLIGO AIRPORT,1881,..,-33.2832,146.3706,GPS,NSW,169.0,..,95707,"Lake Cargelligo, NSW ",/places/nsw/lake-cargelligo/,-33.283,146.371,,,2025-03-24T20:08:14Z,19.5,6:50am,95682,70.9
075041,75,GRIFFITH AIRPORT AWS,1960,..,-34.2487,146.0695,GPS,NSW,134.0,135.0,95704,"Griffith, NSW ",/places/nsw/griffith/,-34.249,146.070,,,2025-03-24T20:08:14Z,19.1,6:50am,95704,1.9
076031,76,MILDURA AIRPORT,1946,..,-34.2358,142.0867,GPS,VIC,50.0,51.1,94693,"Unnamed location, VIC ",/places/vic/KSFX/?location=Unnamed location,-34.236,142.087,,,2025-03-24T20:08:14Z,15.8,6:50am,94693,1.8
076047,76,OUYEN (POST OFFICE),1911,..,-35.0682,142.3125,GPS,VIC,65.0,..,94831,"Ouyen, VIC ",/places/vic/ouyen/,-35.068,142.312,,,2025-03-24T20:08:14Z,12.7,6:50am,95831,NA
076064,76,WALPEUP RESEARCH,1939,..,-35.1201,142.0040,GPS,VIC,105.0,..,95831,"Walpeup, VIC ",/places/vic/KS6N/?location=Walpeup,-35.120,142.004,,,2025-03-24T20:08:14Z,12.7,6:50am,95831,3.4
077010,77,HOPETOUN AIRPORT,2004,..,-35.7151,142.3569,GPS,VIC,77.3,77.9,94838,"Hopetoun, VIC ",/places/vic/KS5D/?location=Hopetoun,-35.715,142.357,,,2025-03-24T20:08:14Z,NA,6:50am,94838,2.7
077011,77,WAGON FLAT,2020,..,-35.8726,141.3883,GPS,VIC,135.0,..,99893,"Big Desert, VIC ",/places/vic/K7ZX/?location=Big Desert,-35.873,141.388,,,2025-03-24T20:08:15Z,9.4,6:50am,94827,56.5
077094,77,SWAN HILL AERODROME,1996,..,-35.3766,143.5416,GPS,VIC,71.0,71.1,94843,"Unnamed location, VIC ",/places/vic/KU28/?location=Unnamed location,-35.377,143.542,,,2025-03-24T20:08:15Z,13.2,6:50am,94843,2.9
078015,78,NHILL AERODROME,2003,..,-36.3093,141.6486,GPS,VIC,138.9,139.5,94827,"Unnamed location, VIC ",/places/vic/KE8Y/?location=Unnamed location,-36.309,141.649,,,2025-03-24T20:08:15Z,9.4,6:50am,94827,2.8
078018,78,KELLALAC (WARRACKNABEAL AIRPORT),2016,..,-36.3203,142.4161,GPS,VIC,118.3,118.9,94920,"Unnamed location, VIC ",/places/vic/KEEY/?location=Unnamed location,-36.320,142.416,,,2025-03-24T20:08:15Z,11.4,6:50am,94920,NA
078032,78,GERANG GERUNG (COMPARISON),2021,..,-36.3982,141.8792,GPS,VIC,135.0,..,99892,"Gerang Gerung, VIC ",/places/vic/KE9S/?location=Gerang Gerung,-36.398,141.879,,,2025-03-24T20:08:15Z,9.4,6:50am,94827,21.2
079028,79,LONGERENONG,1860,..,-36.6722,142.2991,.....,VIC,133.0,..,95835,"Dooen, VIC ",/places/vic/dooen/,-36.672,142.299,,,2025-03-24T20:08:15Z,13.2,6:50am,95835,3.3
079097,79,KANAGULK,2004,..,-37.1169,141.8031,GPS,VIC,188.8,189.4,95827,"Kanagulk, VIC ",/places/vic/KE1Q/?location=Kanagulk,-37.117,141.803,,,2025-03-24T20:08:15Z,10.9,6:50am,95827,1.9
079099,79,EDENHOPE AIRPORT,2005,..,-37.0222,141.2657,GPS,VIC,155.0,..,95832,"Edenhope, VIC ",/places/vic/edenhope/,-37.022,141.266,,,2025-03-24T20:08:15Z,9.6,6:50am,95832,2.5
079100,79,HORSHAM AERODROME,1990,..,-36.6699,142.1733,GPS,VIC,133.8,134.4,95839,"Pimpinio, VIC ",/places/vic/KE6Z/?location=Pimpinio,-36.670,142.173,,,2025-03-24T20:08:15Z,8.5,6:50am,95839,2.7
079101,79,PYRENEES (BEN NEVIS),2007,..,-37.2281,143.2005,GPS,VIC,875.0,..,94835,"Mount Cole, VIC ",/places/vic/KEP7/?location=Mount Cole,-37.228,143.201,,,2025-03-24T20:08:15Z,NA,6:50am,94835,3.5
079103,79,GRAMPIANS (MOUNT WILLIAM),2005,..,-37.2950,142.6039,GPS,VIC,1150.0,..,94833,"Pomonal, VIC ",/places/vic/KEHF/?location=Pomonal,-37.295,142.604,,,2025-03-24T20:08:15Z,13.3,6:50am,94836,27.1
079105,79,STAWELL AERODROME,1996,..,-37.0720,142.7402,GPS,VIC,235.4,235.9,94836,"Stawell, VIC ",/places/vic/stawell/,-37.072,142.740,,,2025-03-24T20:08:15Z,13.3,6:50am,94836,2.6
079109,79,PATYAH (BOOROOPKI COMPARISON),2021,..,-36.8141,141.2600,GPS,VIC,139.0,..,99891,"Ozenkadnook, VIC ",/places/vic/K7RH/?location=Ozenkadnook,-36.814,141.260,,,2025-03-24T20:08:15Z,9.6,6:50am,95832,24.7
080015,80,ECHUCA AERODROME,1859,..,-36.1639,144.7639,GPS,VIC,96.0,99.8,94861,"Echuca, VIC ",/places/vic/echuca/,-36.164,144.764,,,2025-03-24T20:08:15Z,13.8,6:50am,95833,32.8
080023,80,KERANG,1880,..,-35.7466,143.9350,GPS,VIC,78.0,..,94844,"Unnamed location, VIC ",/places/vic/KU43/?location=Unnamed location,-35.747,143.935,,,2025-03-24T20:08:15Z,13.2,6:50am,94843,55.2
080091,80,KYABRAM,1964,..,-36.3350,145.0638,GPS,VIC,105.0,..,95833,"Kyabram, VIC ",/places/vic/kyabram/,-36.335,145.064,,,2025-03-24T20:08:15Z,13.8,6:50am,95833,NA
080128,80,CHARLTON,2004,..,-36.2846,143.3341,GPS,VIC,131.7,132.2,94839,"Charlton, VIC ",/places/vic/KEXY/?location=Charlton,-36.285,143.334,,,2025-03-24T20:08:15Z,NA,6:50am,94839,2.1
081049,81,TATURA INST SUSTAINABLE AG,1942,..,-36.4379,145.2673,.....,VIC,114.0,..,95836,"Tatura, VIC ",/places/vic/tatura/,-36.438,145.267,,,2025-03-24T20:08:15Z,13.5,6:50am,95836,1.7
081123,81,BENDIGO AIRPORT,1991,..,-36.7411,144.3274,GPS,VIC,209.2,210.0,94855,"Bendigo, VIC ",/places/vic/bendigo/,-36.741,144.327,,,2025-03-24T20:08:15Z,13.2,6:50am,94855,2.5
081124,81,YARRAWONGA,1993,..,-36.0294,146.0305,GPS,VIC,128.9,129.2,94862,"Yarrawonga, VIC ",/places/vic/yarrawonga/,-36.029,146.030,,,2025-03-24T20:08:15Z,NA,6:50am,94862,2.3
081125,81,SHEPPARTON AIRPORT,1996,..,-36.4288,145.3949,GPS,VIC,113.9,114.5,94875,"Kialla, VIC ",/places/vic/M587/?location=Kialla,-36.429,145.395,,,2025-03-24T20:08:15Z,13.3,6:50am,94875,NA
082039,82,RUTHERGLEN RESEARCH,1913,..,-36.1048,146.5094,GPS,VIC,175.0,..,95837,"Unnamed location, VIC ",/places/vic/M5V4/?location=Unnamed location,-36.105,146.509,,,2025-03-24T20:08:15Z,14.6,6:50am,95837,0.6
082042,82,STRATHBOGIE,1902,..,-36.8472,145.7307,GPS,VIC,501.0,..,95843,"Strathbogie, VIC ",/places/vic/strathbogie/,-36.847,145.731,,,2025-03-24T20:08:15Z,12.5,6:50am,94881,41.1
082076,82,DARTMOUTH RESERVOIR,1918,..,-36.5352,147.4984,GPS,VIC,370.0,..,94888,"Dartmouth, VIC ",/places/vic/M793/?location=Dartmouth,-36.535,147.498,,,2025-03-24T20:08:15Z,15.2,6:50am,94878,37.4
082138,82,WANGARATTA AERO,1987,..,-36.4205,146.3056,GPS,VIC,152.6,153.2,94889,"Laceby, VIC ",/places/vic/M5SK/?location=Laceby,-36.420,146.306,,,2025-03-24T20:08:15Z,15.1,6:50am,94889,3.1
082139,82,HUNTERS HILL,1993,..,-36.2137,147.5395,GPS,VIC,981.0,..,94878,"Shelley, VIC ",/places/vic/shelley/,-36.214,147.540,,,2025-03-24T20:08:15Z,15.2,6:50am,94878,2.2
082169,82,CORRYONG AIRPORT,2006,..,-36.1826,147.8942,GPS,VIC,290.0,..,94899,"Corryong, VIC ",/places/vic/corryong/,-36.183,147.894,,,2025-03-24T20:08:15Z,14.8,6:50am,94919,23.7
082170,82,BENALLA AIRPORT,2006,..,-36.5522,145.9977,GPS,VIC,170.5,171.9,94884,"Benalla, VIC ",/places/vic/benalla/,-36.552,145.998,,,2025-03-24T20:08:15Z,15.1,6:50am,94889,33.2
083024,83,MOUNT BULLER,1948,..,-37.1450,146.4394,GPS,VIC,1707.0,..,94894,"Mount Buller, VIC ",/places/vic/mount-buller/,-37.145,146.439,,,2025-03-24T20:08:15Z,12.3,6:50am,94894,0.9
083083,83,EDI UPPER,1985,..,-36.7396,146.4671,GPS,VIC,355.0,..,95838,"Whitfield, VIC ",/places/vic/M5KV/?location=Whitfield,-36.740,146.467,,,2025-03-24T20:08:15Z,15.1,6:50am,94889,38.8
083084,83,FALLS CREEK,1990,..,-36.8708,147.2755,GPS,VIC,1765.0,1770.8,94903,"Falls Creek, VIC ",/places/vic/falls-creek/,-36.871,147.275,,,2025-03-24T20:08:15Z,11.4,6:50am,94903,2.4
083085,83,MOUNT HOTHAM,1990,..,-36.9772,147.1342,GPS,VIC,1849.0,..,94906,"Hotham Heights, VIC ",/places/vic/hotham-heights/,-36.977,147.134,,,2025-03-24T20:08:15Z,8.9,6:50am,94905,16.1
083090,83,OMEO,2004,..,-37.1017,147.6008,GPS,VIC,689.8,690.4,94908,"Omeo, VIC ",/places/vic/omeo/,-37.102,147.601,,,2025-03-24T20:08:15Z,NA,6:50am,94908,1.8
084016,84,GABO ISLAND LIGHTHOUSE,1859,..,-37.5679,149.9158,GPS,VIC,15.0,15.0,94933,"Unnamed location, VIC ",/places/vic/MDGM/?location=Unnamed location,-37.568,149.916,,,2025-03-24T20:08:15Z,17.6,6:50am,94933,2.2
084084,84,MALLACOOTA,1974,..,-37.5976,149.7289,GPS,VIC,22.0,22.5,94935,"Unnamed location, VIC ",/places/vic/MDFS/?location=Unnamed location,-37.598,149.729,,,2025-03-24T20:08:15Z,16.8,6:50am,94935,0.3
084142,84,GELANTIPY,1992,..,-37.2200,148.2626,GPS,VIC,755.0,756.0,94913,"Gelantipy, VIC ",/places/vic/gelantipy/,-37.220,148.263,,,2025-03-24T20:08:15Z,NA,6:50am,94913,3.2
084143,84,COMBIENBAR AWS,1994,..,-37.3416,149.0227,GPS,VIC,640.0,641.0,94914,"Combienbar, VIC ",/places/vic/M7P9/?location=Combienbar,-37.342,149.023,,,2025-03-24T20:08:15Z,13.3,6:50am,94914,1.3
084144,84,MOUNT NOWA NOWA,1995,..,-37.6924,148.0908,GPS,VIC,350.0,..,94930,"Nowa Nowa, VIC ",/places/vic/M6GF/?location=Nowa Nowa,-37.692,148.091,,,2025-03-24T20:08:15Z,13.8,6:50am,94930,2.5
084145,84,ORBOST,2000,..,-37.6922,148.4667,GPS,VIC,62.7,63.3,95918,"Orbost, VIC ",/places/vic/orbost/,-37.692,148.467,,,2025-03-24T20:08:15Z,16.1,6:50am,95918,1.2
084150,84,LAKES ENTRANCE (EASTERN BEACH ROAD),2006,..,-37.8717,148.0060,GPS,VIC,4.0,..,95904,"Lakes Entrance, VIC ",/places/vic/lakes-entrance/,-37.872,148.006,,,2025-03-24T20:08:15Z,13.8,6:50am,94930,19.3
085072,85,EAST SALE,1943,..,-38.1156,147.1323,GPS,VIC,4.6,8.2,94907,"Unnamed location, VIC ",/places/vic/M4XD/?location=Unnamed location,-38.116,147.132,,,2025-03-24T20:08:15Z,12.5,6:50am,95907,3.1
085096,85,WILSONS PROMONTORY LIGHTHOUSE,1872,..,-39.1297,146.4246,GPS,VIC,95.0,97.2,94893,"Wilsons Promontory, VIC ",/places/vic/wilsons-promontory/,-39.130,146.425,,,2025-03-24T20:08:15Z,16.3,6:00am,94893,NA
085099,85,POUND CREEK,2007,..,-38.6297,145.8107,.....,VIC,3.0,3.6,94886,"Venus Bay, VIC ",/places/vic/M44P/?location=Venus Bay,-38.630,145.811,,,2025-03-24T20:08:15Z,5.8,6:50am,94886,2.8
085151,85,YARRAM AIRPORT,2007,..,-38.5647,146.7479,GPS,VIC,17.9,18.5,95890,"Yarram, VIC ",/places/vic/M4Q1/?location=Yarram,-38.565,146.748,,,2025-03-24T20:08:15Z,NA,6:50am,95890,1.6
085279,85,BAIRNSDALE AIRPORT,1942,..,-37.8818,147.5669,GPS,VIC,49.4,49.8,94912,"Forge Creek, VIC ",/places/vic/M69W/?location=Forge Creek,-37.882,147.567,,,2025-03-24T20:08:15Z,NA,6:50am,94912,2.4
085280,85,MORWELL (LATROBE VALLEY AIRPORT),1984,..,-38.2094,146.4746,GPS,VIC,55.7,56.3,94891,"Latrobe Valley, VIC ",/places/vic/latrobe-valley/,-38.209,146.475,,,2025-03-24T20:08:15Z,11.1,6:50am,94891,2.5
085291,85,MOUNT BAW BAW,1991,..,-37.8384,146.2747,GPS,VIC,1561.0,..,95901,"Mount Baw Baw, VIC ",/places/vic/mount-baw-baw/,-37.838,146.275,,,2025-03-24T20:08:15Z,13.6,6:50am,95901,1.4
085296,85,MOUNT MOORNAPA,1993,..,-37.7481,147.1428,GPS,VIC,480.0,..,95913,"Moornapa, VIC ",/places/vic/M4ZC/?location=Moornapa,-37.748,147.143,,,2025-03-24T20:08:15Z,12.8,6:50am,95913,1.8
085301,85,CORNER INLET (YANAKIE),2013,..,-38.8051,146.1936,GPS,VIC,13.3,13.9,94911,"Yanakie, VIC ",/places/vic/yanakie/,-38.805,146.194,,,2025-03-24T20:08:15Z,NA,6:50am,94911,1.5
085313,85,NILMA NORTH (WARRAGUL),2014,..,-38.1321,145.9865,GPS,VIC,134.1,134.4,99806,"Unnamed location, VIC ",/places/vic/M4DC/?location=Unnamed location,-38.132,145.987,,,2025-03-24T20:08:15Z,13.7,6:50am,99806,2.4
085314,85,EAST SALE AIRPORT,2017,..,-38.1016,147.1398,GPS,VIC,5.3,5.8,95907,"The Heart, VIC ",/places/vic/the-heart/,-38.102,147.140,,,2025-03-24T20:08:15Z,12.5,6:50am,95907,2.1
086038,86,ESSENDON AIRPORT,1929,..,-37.7276,144.9066,GPS,VIC,78.4,78.8,95866,"Essendon, VIC ",/places/vic/essendon/,-37.728,144.907,,,2025-03-24T20:08:15Z,NA,6:50am,95866,2.6
086068,86,VIEWBANK,1999,..,-37.7408,145.0972,GPS,VIC,66.1,66.4,95874,"Bulleen, VIC ",/places/vic/bulleen/,-37.741,145.097,,,2025-03-24T20:08:15Z,10.8,6:50am,95874,2.1
086077,86,MOORABBIN AIRPORT,1950,..,-37.9800,145.0962,GPS,VIC,12.1,12.7,94870,"Mentone, VIC ",/places/vic/mentone/,-37.980,145.096,,,2025-03-24T20:08:15Z,11.4,6:50am,94870,2.8
086104,86,SCORESBY RESEARCH INSTITUTE,1948,..,-37.8710,145.2561,GPS,VIC,80.0,..,95867,"Scoresby, VIC ",/places/vic/scoresby/,-37.871,145.256,,,2025-03-24T20:08:15Z,12.7,6:50am,95867,2.3
086127,86,WONTHAGGI,1911,..,-38.6078,145.5965,GPS,VIC,53.0,33.0,95881,"Wonthaggi, VIC ",/places/vic/wonthaggi/,-38.608,145.596,,,2025-03-24T20:08:15Z,5.8,6:50am,94886,17.5
086220,86,ST KILDA HARBOUR - RMYS,2006,..,-37.8640,144.9639,GPS,VIC,6.4,..,95864,"Port Melbourne, VIC ",/places/vic/KFWX/?location=Port Melbourne,-37.864,144.964,,,2025-03-24T20:08:15Z,NA,6:50am,95936,3.5
086266,86,FERNY CREEK,2011,..,-37.8748,145.3497,GPS,VIC,512.9,513.4,94872,"Mount Dandenong, VIC ",/places/vic/mount-dandenong/,-37.875,145.350,,,2025-03-24T20:08:15Z,11.7,6:50am,94872,3.5
086282,86,MELBOURNE AIRPORT,1970,..,-37.6654,144.8322,GPS,VIC,113.4,115.7,94866,"Tullamarine, VIC ",/places/vic/tullamarine/,-37.665,144.832,,,2025-03-24T20:08:15Z,11.7,6:50am,94866,1.8
086338,86,MELBOURNE (OLYMPIC PARK),2013,..,-37.8255,144.9816,.....,VIC,7.5,7.5,95936,"Port Melbourne, VIC ",/places/vic/KFWX/?location=Port Melbourne,-37.825,144.982,,,2025-03-24T20:08:15Z,NA,6:50am,95936,3.5
086344,86,SOUTH CHANNEL ISLAND,1975,..,-38.3065,144.8016,GPS,VIC,9.0,..,94853,"Unnamed location, VIC ",/places/vic/KFMY/?location=Unnamed location,-38.306,144.802,,,2025-03-24T20:08:15Z,9.6,6:50am,94898,35.6
086361,86,CERBERUS,1986,..,-38.3646,145.1785,GPS,VIC,12.7,13.7,94898,"Cerberus, VIC ",/places/vic/cerberus/,-38.365,145.179,,,2025-03-24T20:08:15Z,9.6,6:50am,94898,2.2
086371,86,FRANKSTON BEACH,1990,..,-38.1480,145.1152,GPS,VIC,6.0,..,94871,"Frankston, VIC ",/places/vic/frankston/,-38.148,145.115,,,2025-03-24T20:08:15Z,13.9,6:50am,94876,2.2
086373,86,RHYLL,1990,..,-38.4612,145.3101,.....,VIC,13.4,14.0,94892,"Rhyll, VIC ",/places/vic/rhyll/,-38.461,145.310,,,2025-03-24T20:08:15Z,15.6,6:50am,94892,1.3
086376,86,FAWKNER BEACON,1988,..,-37.9483,144.9269,GPS,VIC,17.0,..,95872,"Unnamed location, VIC ",/places/vic/KFWM/?location=Unnamed location,-37.948,144.927,,,2025-03-24T20:08:15Z,16.3,6:50am,95941,12.6
086383,86,COLDSTREAM,1994,..,-37.7239,145.4092,GPS,VIC,83.0,83.9,94864,"Coldstream, VIC ",/places/vic/M4BD/?location=Coldstream,-37.724,145.409,,,2025-03-24T20:08:15Z,10.1,6:50am,94864,3.5
086388,86,FRANKSTON (BALLAM PARK),2020,..,-38.1517,145.1615,GPS,VIC,58.5,59.0,94876,"Frankston, VIC ",/places/vic/frankston/,-38.152,145.161,,,2025-03-24T20:08:15Z,13.9,6:50am,94876,2.2
086397,86,MELBOURNE AIRPORT (SECONDARY),1997,..,-37.6602,144.8443,GPS,VIC,122.0,122.6,99014,"Tullamarine, VIC ",/places/vic/tullamarine/,-37.660,144.844,,,2025-03-24T20:08:15Z,11.7,6:50am,94866,1.8
086400,86,MELBOURNE AIRPORT (MANUAL EVAPORATION CO,2023,..,-37.6654,144.8322,GPS,VIC,113.4,115.7,99179,"Tullamarine, VIC ",/places/vic/tullamarine/,-37.665,144.832,,,2025-03-24T20:08:15Z,11.7,6:50am,94866,1.8
086404,86,MELBOURNE AIRPORT (AUTO EVAP),2024,..,-37.6654,144.8322,GPS,VIC,113.4,115.7,99353,"Tullamarine, VIC ",/places/vic/tullamarine/,-37.665,144.832,,,2025-03-24T20:08:15Z,11.7,6:50am,94866,1.8
087031,87,LAVERTON RAAF,1941,..,-37.8565,144.7565,GPS,VIC,20.1,20.4,94865,"Laverton, VIC ",/places/vic/laverton/,-37.856,144.756,,,2025-03-24T20:08:15Z,13.2,6:50am,94865,2.1
087046,87,SCOTSBURN (MOUNT BONINYONG),1856,..,-37.6719,143.9400,GPS,VIC,488.0,..,99843,"Scotsburn, VIC ",/places/vic/KFF7/?location=Scotsburn,-37.672,143.940,,,2025-03-24T20:08:15Z,12.1,6:50am,94852,20.4
087113,87,AVALON AIRPORT,1965,..,-38.0288,144.4783,GPS,VIC,10.6,10.9,94854,"Avalon, VIC ",/places/vic/avalon/,-38.029,144.478,,,2025-03-24T20:08:15Z,10.8,6:50am,94854,2.4
087166,87,POINT WILSON,1990,..,-38.0958,144.5361,GPS,VIC,18.0,..,94847,"Point Wilson, VIC ",/places/vic/KFSF/?location=Point Wilson,-38.096,144.536,,,2025-03-24T20:08:15Z,10.8,6:50am,94854,9.6
087168,87,SHE OAKS,1990,..,-37.9075,144.1303,GPS,VIC,236.7,237.3,94863,"She Oaks, VIC ",/places/vic/she-oaks/,-37.907,144.130,,,2025-03-24T20:08:15Z,13.4,6:50am,94863,1.1
087179,87,MELTON (MELBOURNE AIRPORT),2021,..,-37.6209,144.5689,GPS,VIC,208.0,..,99879,"Toolern Vale, VIC ",/places/vic/KFUU/?location=Toolern Vale,-37.621,144.569,,,2025-03-24T20:08:15Z,10.5,6:20am,99821,25.7
087184,87,BREAKWATER (GEELONG RACECOURSE),2011,..,-38.1737,144.3765,GPS,VIC,12.9,13.4,94857,"Geelong, VIC ",/places/vic/geelong/,-38.174,144.376,,,2025-03-24T20:08:15Z,10.6,6:50am,94857,NA
087185,87,POINT COOK RAAF,2021,..,-37.9273,144.7566,SURVEY,VIC,3.1,3.9,95941,"Point Cook, VIC ",/places/vic/KFTV/?location=Point Cook,-37.927,144.757,,,2025-03-24T20:08:15Z,16.3,6:50am,95941,3.2
088023,88,LAKE EILDON,1887,..,-37.2313,145.9124,GPS,VIC,230.0,..,94882,"Lake Eildon, VIC ",/places/vic/lake-eildon/,-37.231,145.912,,,2025-03-24T20:08:15Z,12.5,6:50am,94881,7.6
088043,88,MARYBOROUGH,1878,..,-37.0560,143.7320,GPS,VIC,249.3,..,94849,"Maryborough, VIC ",/places/vic/maryborough/,-37.056,143.732,,,2025-03-24T20:08:15Z,12.1,6:50am,94852,NA
088051,88,REDESDALE,1903,..,-37.0194,144.5203,GPS,VIC,290.0,..,94859,"Redesdale, VIC ",/places/vic/redesdale/,-37.019,144.520,,,2025-03-24T20:08:15Z,11.2,6:50am,94859,2.8
088109,88,MANGALORE AIRPORT,1957,..,-36.8886,145.1859,GPS,VIC,140.8,141.4,94874,"Avenel, VIC ",/places/vic/KGRD/?location=Avenel,-36.889,145.186,,,2025-03-24T20:08:15Z,13.1,6:50am,94874,1.5
088110,88,CASTLEMAINE PRISON,1966,..,-37.0809,144.2391,GPS,VIC,330.0,..,95853,"Castlemaine, VIC ",/places/vic/castlemaine/,-37.081,144.239,,,2025-03-24T20:08:15Z,11.2,6:50am,94859,26.3
088162,88,WALLAN (KILMORE GAP),1993,..,-37.3807,144.9654,GPS,VIC,527.8,528.4,94860,"Wallan, VIC ",/places/vic/wallan/,-37.381,144.965,,,2025-03-24T20:08:15Z,NA,6:50am,94860,2.3
